udi,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf
2971,299.59,311.63,1649.8,32.93,151.8,0,0,0,0,0
2972,300.52,310.49,1580.1,32.77,12.4,0,0,0,0,0
2973,301.25,310.97,1318.6,43.31,25.1,0,0,0,0,0
2974,298.58,309.54,1775.4,35.89,192.6,0,0,0,0,0
2975,300.73,310.11,1518.8,39.40,115.1,0,0,0,0,0
2976,299.58,307.12,1504.1,36.65,5.2,0,0,0,0,0
2977,298.72,309.46,1552.3,38.74,24.6,0,0,0,0,0
2978,299.60,309.53,1358.8,54.07,52.8,0,0,0,0,0
2979,302.46,313.02,1595.3,32.64,156.8,0,0,0,0,0
2980,297.28,305.29,1665.3,21.05,155.3,0,0,0,0,0
2981,306.71,316.03,1444.9,46.63,178.0,0,0,0,0,0
2982,302.88,311.80,1601.8,40.73,168.9,0,0,0,0,0
2983,298.82,306.88,1381.4,53.40,244.9,1,1,0,0,1
2984,299.68,309.14,1749.3,31.32,216.2,0,0,0,0,0
2985,299.31,309.91,1695.3,42.13,6.7,0,0,0,0,0
2986,300.41,310.89,1453.2,46.38,165.5,0,0,0,0,0
2987,300.27,309.48,1359.4,53.39,88.8,0,0,0,0,0
2988,302.66,312.22,1389.7,42.57,170.5,0,0,0,0,0
2989,303.06,311.93,1425.6,29.07,135.0,0,0,0,0,0
2990,302.21,310.61,1863.6,27.41,53.9,0,0,0,0,0
2991,299.65,311.15,1343.6,57.04,170.4,0,0,0,0,0
2992,300.34,311.70,1366.6,53.19,18.4,0,0,0,0,0
2993,298.63,309.06,1387.1,43.64,67.6,0,0,0,0,0
2994,298.77,308.42,1515.5,37.42,173.7,0,0,0,0,0
2995,302.96,309.82,1578.2,45.47,19.1,0,0,0,0,0
2996,301.19,311.85,1812.1,30.04,221.7,0,0,0,0,0
2997,298.14,308.99,1333.9,38.92,211.9,0,0,0,0,0
2998,302.19,311.85,1645.0,42.72,218.7,0,0,0,0,0
2999,300.36,310.77,1577.1,43.73,228.3,0,0,0,0,0
3000,302.74,313.12,1397.0,51.10,216.9,1,1,0,0,1
3001,298.93,307.94,1388.3,45.02,23.2,0,0,0,0,0
3002,299.02,308.66,1767.0,32.85,37.5,0,0,0,0,0
3003,300.81,310.37,1489.4,38.93,91.3,0,0,0,0,0
3004,300.89,310.47,1171.0,67.67,127.5,0,0,0,0,0
3005,299.52,308.31,1616.2,39.49,69.7,0,0,0,0,0
3006,296.48,306.25,1805.7,38.91,46.7,0,0,0,0,0
3007,301.75,310.79,1605.3,38.75,150.6,0,0,0,0,0
3008,299.05,307.84,1596.9,30.68,160.3,0,0,0,0,0
3009,305.34,314.31,1471.1,39.01,196.6,0,0,0,0,0
3010,297.60,306.00,1422.4,37.50,59.1,0,0,0,0,0
3011,300.99,310.50,1692.8,30.10,113.5,0,0,0,0,0
3012,299.69,310.15,1622.8,37.19,185.5,0,0,0,0,0
3013,301.34,310.95,1461.1,31.61,72.1,0,0,0,0,0
3014,299.05,308.93,1630.1,29.99,89.9,0,0,0,0,0
3015,302.00,311.26,1347.0,31.27,77.5,0,0,0,0,0
3016,300.58,310.31,1759.1,23.54,236.4,0,0,0,0,0
3017,297.45,307.51,1657.9,32.95,14.5,0,0,0,0,0
3018,298.31,307.96,1360.1,46.00,149.4,0,0,0,0,0
3019,298.51,307.95,2065.0,23.53,153.8,0,0,0,0,0
3020,300.90,310.04,1533.2,54.66,117.8,0,0,0,0,0
3021,300.84,310.72,1484.6,50.86,143.5,0,0,0,0,0
3022,301.28,309.81,1498.8,43.11,192.1,0,0,0,0,0
3023,298.44,308.46,1611.9,27.45,173.0,0,0,0,0,0
3024,299.26,310.98,1347.5,54.74,112.5,0,0,0,0,0
3025,299.52,310.12,1739.0,30.02,233.1,0,0,0,0,0
3026,299.40,308.81,1510.1,40.77,65.7,0,0,0,0,0
3027,300.48,310.98,1435.1,42.03,199.0,0,0,0,0,0
3028,302.54,311.88,1456.1,46.87,166.8,0,0,0,0,0
3029,300.73,310.42,1757.4,32.11,117.1,0,0,0,0,0
3030,303.11,314.59,1626.8,27.72,208.5,0,0,0,0,0
3031,300.52,308.92,1229.5,57.40,77.5,1,0,1,0,0
3032,297.28,307.66,1656.0,41.66,184.4,0,0,0,0,0
3033,301.44,310.25,1428.1,50.20,65.7,0,0,0,0,0
3034,299.03,306.54,1724.0,38.62,127.5,0,0,0,0,0
3035,296.80,306.19,1225.4,42.29,29.5,0,0,0,0,0
3036,301.98,313.29,1719.9,26.34,162.5,0,0,0,0,0
3037,299.95,309.85,1516.7,29.47,88.9,0,0,0,0,0
3038,296.37,306.38,1778.3,23.68,25.5,0,0,0,0,0
3039,297.50,308.22,1518.2,38.69,183.1,0,0,0,0,0
3040,300.85,310.29,1365.0,38.86,80.4,0,0,0,0,0
3041,298.09,307.08,1172.1,51.63,180.8,0,0,0,0,0
3042,301.42,310.67,1535.4,32.61,143.7,0,0,0,0,0
3043,301.56,309.39,1566.6,41.82,222.4,0,0,0,0,0
3044,299.65,309.20,1490.8,30.21,166.1,0,0,0,0,0
3045,300.96,310.76,1942.1,27.10,226.2,0,0,0,0,0
3046,300.09,309.88,1623.8,35.57,99.7,0,0,0,0,0
3047,300.45,311.40,1150.0,48.11,60.5,0,0,0,0,0
3048,305.02,316.48,1629.2,44.00,111.6,0,0,0,0,0
3049,299.02,308.78,1727.6,38.17,37.2,0,0,0,0,0
3050,301.10,310.81,1412.2,38.36,8.3,0,0,0,0,0
3051,301.98,311.25,1727.5,39.61,82.7,0,0,0,0,0
3052,303.04,312.81,1604.5,39.03,23.2,0,0,0,0,0
3053,300.55,309.44,1851.1,26.82,179.7,0,0,0,0,0
3054,301.78,312.39,1357.9,46.65,82.7,0,0,0,0,0
3055,301.41,310.10,1649.4,33.52,62.1,0,0,0,0,0
3056,299.65,309.96,1616.7,23.84,218.2,0,0,0,0,0
3057,300.59,311.82,1698.6,25.40,93.5,0,0,0,0,0
3058,300.28,310.54,1736.7,37.43,160.9,0,0,0,0,0
3059,299.68,311.19,1793.0,32.56,165.9,0,0,0,0,0
3060,300.18,308.85,1815.1,34.76,41.5,0,0,0,0,0
3061,295.41,304.45,1669.1,37.65,0.6,0,0,0,0,0
3062,303.13,312.69,1510.9,41.16,32.6,0,0,0,0,0
3063,299.83,309.35,1380.5,45.99,69.5,0,0,0,0,0
3064,299.34,309.59,1420.5,40.19,108.4,0,0,0,0,0
3065,301.08,309.61,1331.8,55.06,191.9,1,0,1,0,0
3066,298.89,308.79,1611.0,30.84,58.0,0,0,0,0,0
3067,301.50,312.56,1370.3,48.52,112.7,0,0,0,0,0
3068,298.77,309.38,1503.5,40.35,146.6,0,0,0,0,0
3069,302.40,313.12,1615.3,38.60,113.9,0,0,0,0,0
3070,302.37,311.57,1327.3,46.22,85.7,0,0,0,0,0
3071,300.05,309.71,1644.4,31.79,230.4,0,0,0,0,0
3072,299.68,309.96,1514.1,46.01,98.6,0,0,0,0,0
3073,298.51,307.26,1717.8,28.04,47.3,0,0,0,0,0
3074,298.55,307.76,1617.5,25.50,154.3,0,0,0,0,0
3075,300.35,309.98,1179.5,48.89,60.6,0,0,0,0,0
3076,295.99,305.37,1490.7,47.91,71.0,0,0,0,0,0
3077,301.31,311.82,1596.9,41.80,238.5,1,1,0,0,0
3078,302.21,311.12,1704.0,35.00,4.7,0,0,0,0,0
3079,300.33,309.46,1565.3,40.67,132.6,0,0,0,0,0
3080,300.57,312.38,1494.1,45.63,115.7,0,0,0,0,0
3081,299.52,309.61,1595.4,36.20,71.3,0,0,0,0,0
3082,296.40,306.02,1730.8,36.56,165.9,0,0,0,0,0
3083,302.25,312.02,1366.3,41.62,235.1,1,1,0,0,0
3084,298.33,308.22,1756.8,24.52,56.0,0,0,0,0,0
3085,297.51,307.35,1606.2,17.74,187.1,1,0,0,1,0
3086,301.54,312.49,1570.7,28.99,237.2,1,1,0,0,0
3087,298.68,309.38,1274.6,47.94,111.5,0,0,0,0,0
3088,299.04,309.84,1386.5,46.90,240.1,1,0,0,0,1
3089,300.01,310.76,1768.9,34.55,111.5,0,0,0,0,0
3090,299.89,308.47,1702.9,31.43,170.5,0,0,0,0,0
3091,300.29,311.34,1642.9,39.65,119.8,0,0,0,0,0
3092,301.52,310.44,1306.6,55.57,40.6,0,0,0,0,0
3093,301.26,311.40,1532.9,39.12,111.6,0,0,0,0,0
3094,298.40,308.50,1347.4,53.45,198.5,0,0,0,0,0
3095,298.27,309.98,1725.5,32.97,72.2,0,0,0,0,0
3096,298.17,307.97,1829.2,29.76,18.5,0,0,0,0,0
3097,296.19,304.67,1906.4,32.68,96.9,0,0,0,0,0
3098,298.99,308.51,1694.6,32.77,92.0,0,0,0,0,0
3099,297.43,309.21,1543.7,34.21,49.4,0,0,0,0,0
3100,300.26,310.58,1540.4,44.58,59.3,0,0,0,0,0
3101,299.25,309.12,1854.6,24.86,32.8,0,0,0,0,0
3102,302.20,311.87,1551.5,36.23,135.1,0,0,0,0,0
3103,299.53,308.60,1362.0,54.17,90.1,0,0,0,0,0
3104,300.14,309.75,1762.1,35.86,225.0,0,0,0,0,0
3105,299.33,308.92,1532.4,32.79,54.6,0,0,0,0,0
3106,296.86,305.50,1596.2,37.34,212.8,1,1,0,0,0
3107,298.25,306.75,1544.3,41.67,93.7,0,0,0,0,0
3108,298.02,310.24,1628.4,30.78,22.7,0,0,0,0,0
3109,299.57,309.52,1794.1,43.59,215.0,1,1,0,0,0
3110,299.49,308.00,1589.6,37.73,102.2,0,0,0,0,0
3111,301.77,312.27,1650.3,36.80,215.5,0,0,0,0,0
3112,298.62,308.86,1485.0,46.84,233.6,0,0,0,0,0
3113,298.34,309.29,1235.1,44.35,230.6,0,0,0,0,0
3114,300.56,310.45,1502.6,39.16,70.0,0,0,0,0,0
3115,296.94,306.98,1605.0,43.98,129.3,0,0,0,0,0
3116,303.90,314.39,1508.0,54.03,154.5,0,0,0,0,0
3117,303.12,314.10,1314.4,53.30,19.3,0,0,0,0,0
3118,301.96,310.72,1763.6,23.61,129.1,0,0,0,0,0
3119,297.70,307.38,1308.1,45.75,129.2,0,0,0,0,0
3120,300.93,310.60,1443.7,34.97,155.5,0,0,0,0,0
3121,300.12,309.83,1562.2,41.67,205.3,0,0,0,0,0
3122,296.93,307.02,1427.0,49.17,121.9,0,0,0,0,0
3123,301.34,311.48,1717.9,35.75,120.7,0,0,0,0,0
3124,298.67,309.55,1303.5,55.93,106.9,0,0,0,0,0
3125,298.42,307.47,1422.7,55.47,62.4,0,0,0,0,0
3126,299.59,308.59,1416.3,45.54,104.4,0,0,0,0,0
3127,301.72,313.84,1390.9,51.59,148.1,0,0,0,0,0
3128,300.66,312.44,1608.1,27.55,7.5,0,0,0,0,0
3129,302.11,312.68,1641.4,36.03,60.6,0,0,0,0,0
3130,295.77,306.30,1420.5,40.02,206.7,0,0,0,0,0
3131,299.02,308.36,1443.6,42.24,106.8,0,0,0,0,0
3132,299.71,310.30,1426.3,47.46,103.3,0,0,0,0,0
3133,298.53,309.63,1567.3,42.09,222.8,1,1,0,0,0
3134,299.12,306.99,1614.2,29.43,35.1,0,0,0,0,0
3135,297.63,308.36,1501.3,44.48,216.6,0,0,0,0,0
3136,302.56,312.98,1986.3,31.28,7.8,0,0,0,0,0
3137,301.42,310.87,1626.5,37.15,229.0,0,0,0,0,0
3138,301.33,310.78,1662.6,22.41,106.3,0,0,0,0,0
3139,298.00,307.93,1692.7,42.76,83.3,0,0,0,0,0
3140,299.88,309.39,1604.4,28.99,212.8,0,0,0,0,0
3141,299.82,309.26,1569.8,34.83,237.5,1,1,0,0,0
3142,297.37,306.79,1753.2,35.57,146.6,0,0,0,0,0
3143,299.54,309.80,1700.9,33.92,229.5,1,1,0,0,0
3144,298.40,307.88,1737.9,31.02,14.7,0,0,0,0,0
3145,298.01,309.44,1510.3,37.18,66.7,0,0,0,0,0
3146,298.26,306.87,1612.1,39.43,201.3,0,0,0,0,0
3147,298.86,310.02,1631.9,32.72,203.5,0,0,0,0,0
3148,301.09,310.80,1377.3,48.90,234.7,1,0,0,0,1
3149,302.66,311.66,1248.6,46.96,220.0,0,0,0,0,0
3150,300.68,309.69,1809.0,32.48,88.1,0,0,0,0,0
3151,306.11,315.86,1507.0,35.50,107.6,0,0,0,0,0
3152,297.41,308.36,1846.0,34.84,161.0,0,0,0,0,0
3153,298.17,309.18,1664.6,36.69,137.7,0,0,0,0,0
3154,300.84,311.61,1404.7,42.76,10.9,0,0,0,0,0
3155,302.80,313.04,1265.8,32.86,230.4,1,1,0,0,0
3156,296.59,306.14,1405.8,46.57,10.6,0,0,0,0,0
3157,301.24,310.14,1551.4,25.81,33.9,0,0,0,0,0
3158,298.23,307.92,1620.6,35.77,117.7,0,0,0,0,0
3159,299.49,308.89,1562.4,39.33,24.7,0,0,0,0,0
3160,298.85,310.14,1668.5,35.03,190.0,0,0,0,0,0
3161,299.00,307.56,1638.8,37.11,182.3,0,0,0,0,0
3162,297.92,305.17,1698.1,39.75,12.2,0,0,0,0,0
3163,304.71,314.45,1666.7,30.71,44.4,0,0,0,0,0
3164,300.18,310.89,1616.8,38.14,86.1,0,0,0,0,0
3165,298.94,309.45,1353.5,38.96,217.2,0,0,0,0,0
3166,293.82,303.02,1925.5,14.86,21.3,1,0,0,1,0
3167,301.69,311.65,1627.9,50.66,83.5,0,0,0,0,0
3168,300.62,310.73,1547.5,40.03,51.7,0,0,0,0,0
3169,296.38,308.55,1629.9,43.74,48.6,0,0,0,0,0
3170,298.96,309.50,1236.9,44.38,112.3,0,0,0,0,0
3171,299.65,308.30,1588.8,42.07,5.8,0,0,0,0,0
3172,301.24,312.99,1150.0,47.01,140.3,0,0,0,0,0
3173,295.49,304.79,1562.1,40.69,128.6,0,0,0,0,0
3174,299.52,308.35,1692.9,23.10,163.8,0,0,0,0,0
3175,300.18,310.56,1705.5,37.49,143.2,0,0,0,0,0
3176,296.35,305.00,1212.3,45.14,81.2,0,0,0,0,0
3177,300.74,311.43,1639.2,42.65,118.4,0,0,0,0,0
3178,299.86,310.53,1816.4,27.82,151.8,0,0,0,0,0
3179,296.93,307.53,1395.8,36.60,97.7,0,0,0,0,0
3180,299.29,310.86,1617.0,45.82,212.7,1,1,0,0,0
3181,299.18,308.79,1409.7,40.84,88.2,0,0,0,0,0
3182,299.57,309.49,1470.3,48.34,27.7,0,0,0,0,0
3183,298.77,309.20,1501.3,45.07,86.9,0,0,0,0,0
3184,301.22,311.15,1316.4,38.97,178.2,0,0,0,0,0
3185,295.59,305.28,1603.6,32.93,42.5,0,0,0,0,0
3186,299.06,308.83,1568.2,41.27,88.5,0,0,0,0,0
3187,301.32,311.18,1776.1,36.35,21.5,0,0,0,0,0
3188,300.96,312.80,1663.6,37.68,66.7,0,0,0,0,0
3189,299.80,309.54,1622.1,47.81,128.9,0,0,0,0,0
3190,298.85,309.67,1439.3,35.72,153.0,0,0,0,0,0
3191,299.47,310.74,1364.9,44.82,97.0,0,0,0,0,0
3192,297.41,306.89,1806.3,24.94,13.3,0,0,0,0,0
3193,301.74,311.21,1604.2,32.67,224.1,0,0,0,0,0
3194,300.68,310.01,1452.1,49.66,171.2,0,0,0,0,0
3195,298.48,307.73,1751.8,35.89,144.2,0,0,0,0,0
3196,300.66,311.56,1433.7,40.37,68.1,0,0,0,0,0
3197,296.20,307.64,1723.0,35.69,20.0,0,0,0,0,0
3198,297.71,307.43,1279.4,47.06,37.1,0,0,0,0,0
3199,302.26,313.26,1638.9,36.94,14.0,0,0,0,0,0
3200,302.71,312.13,1667.6,26.03,152.8,0,0,0,0,0
3201,298.47,308.67,1411.0,45.69,192.8,0,0,0,0,0
3202,298.77,308.73,1258.4,49.64,16.9,0,0,0,0,0
3203,298.44,308.10,1833.5,28.72,157.9,0,0,0,0,0
3204,299.18,308.03,1569.6,37.31,227.1,0,0,0,0,0
3205,299.54,309.36,1550.8,33.89,130.9,0,0,0,0,0
3206,300.45,311.03,1695.4,43.76,122.5,0,0,0,0,0
3207,302.06,311.35,1767.2,38.68,55.1,0,0,0,0,0
3208,299.45,308.06,1624.7,28.76,17.8,0,0,0,0,0
3209,300.23,309.42,1644.0,44.84,242.8,0,0,0,0,0
3210,297.52,307.73,1475.8,41.98,146.4,0,0,0,0,0
3211,296.25,305.03,1472.7,50.40,159.7,0,0,0,0,0
3212,303.23,311.76,1310.8,50.92,7.6,1,0,1,0,0
3213,301.49,311.89,1671.0,36.59,186.3,0,0,0,0,0
3214,298.69,308.38,1258.7,57.80,129.2,0,0,0,0,0
3215,299.61,308.90,1656.4,36.98,10.3,0,0,0,0,0
3216,299.52,311.05,1539.6,43.28,127.5,0,0,0,0,0
3217,304.05,311.92,1611.9,33.73,220.2,0,0,0,0,0
3218,298.52,308.17,1586.1,32.62,174.2,0,0,0,0,0
3219,301.19,310.35,1335.3,44.70,92.4,0,0,0,0,0
3220,299.15,310.20,1500.9,39.42,218.2,0,0,0,0,0
3221,301.81,311.22,1878.6,27.73,152.6,0,0,0,0,0
3222,304.14,316.22,1734.9,32.12,3.3,0,0,0,0,0
3223,301.18,311.61,1741.7,29.86,61.1,0,0,0,0,0
3224,296.45,307.46,1756.7,19.55,217.8,0,0,0,0,0
3225,298.57,307.97,1360.8,42.48,125.5,0,0,0,0,0
3226,300.90,309.83,1485.3,31.33,135.1,0,0,0,0,0
3227,301.84,313.14,1508.6,45.37,99.3,0,0,0,0,0
3228,299.36,309.83,1682.5,38.13,238.3,0,0,0,0,0
3229,298.36,308.81,1675.7,33.37,174.2,0,0,0,0,0
3230,296.66,305.57,1354.7,52.03,81.9,0,0,0,0,0
3231,296.83,306.87,1461.2,50.59,230.7,1,1,0,0,1
3232,303.94,314.31,1717.9,40.72,26.4,0,0,0,0,0
3233,299.02,307.32,1150.0,51.81,194.8,1,0,1,0,0
3234,298.73,308.67,1507.7,38.34,89.2,0,0,0,0,0
3235,298.81,309.95,1240.1,61.17,196.5,1,0,0,0,1
3236,301.78,312.44,1494.1,45.39,51.0,0,0,0,0,0
3237,298.00,308.95,1414.8,40.55,26.6,0,0,0,0,0
3238,302.55,312.30,1630.7,32.67,8.9,0,0,0,0,0
3239,305.04,313.78,1150.0,46.33,68.9,0,0,0,0,0
3240,301.11,311.38,1519.2,32.36,23.6,0,0,0,0,0
3241,295.53,306.15,1150.0,48.21,135.8,0,0,0,0,0
3242,297.87,307.18,1411.5,44.85,3.2,0,0,0,0,0
3243,300.29,309.87,1381.5,47.26,201.9,0,0,0,0,0
3244,302.49,312.34,1263.6,50.09,29.5,0,0,0,0,0
3245,298.94,308.36,1518.4,29.16,201.9,0,0,0,0,0
3246,300.70,312.83,1557.8,29.11,243.6,0,0,0,0,0
3247,302.00,313.29,1590.1,36.94,25.2,0,0,0,0,0
3248,297.72,308.08,1819.7,28.53,117.3,0,0,0,0,0
3249,299.43,310.45,1630.4,32.94,89.7,0,0,0,0,0
3250,299.93,309.13,1745.4,33.30,63.1,0,0,0,0,0
3251,296.05,306.63,1409.9,42.92,148.8,0,0,0,0,0
3252,296.44,305.08,1612.4,39.75,152.5,0,0,0,0,0
3253,300.89,309.44,1816.6,25.45,120.2,0,0,0,0,0
3254,303.47,314.58,1516.9,50.49,126.6,0,0,0,0,0
3255,301.86,313.35,1573.0,37.73,91.0,0,0,0,0,0
3256,299.00,309.97,1459.4,42.41,79.9,0,0,0,0,0
3257,300.83,311.37,1643.1,26.21,70.4,0,0,0,0,0
3258,300.07,308.63,1298.6,44.23,11.8,1,0,1,0,0
3259,301.20,311.74,1580.3,33.11,135.1,0,0,0,0,0
3260,300.93,310.73,1534.1,36.14,28.4,0,0,0,0,0
3261,297.34,306.16,1462.3,44.69,203.0,0,0,0,0,0
3262,296.37,306.67,1493.3,44.98,9.4,0,0,0,0,0
3263,301.34,310.90,1642.9,40.26,83.6,0,0,0,0,0
3264,301.91,312.25,1815.3,23.39,196.8,0,0,0,0,0
3265,298.97,309.01,1150.0,50.34,172.5,0,0,0,0,0
3266,299.54,308.45,1484.1,48.48,105.7,0,0,0,0,0
3267,301.04,310.76,1598.8,34.34,142.0,0,0,0,0,0
3268,300.75,310.25,1776.0,34.71,229.5,1,1,0,0,0
3269,298.33,308.34,1703.6,37.15,230.8,0,0,0,0,0
3270,300.79,309.51,1513.4,25.53,139.7,0,0,0,0,0
3271,299.62,310.62,1623.5,43.66,191.9,0,0,0,0,0
3272,298.06,307.98,1177.3,49.89,194.4,0,0,0,0,0
3273,299.40,309.36,1363.3,45.22,3.4,0,0,0,0,0
3274,300.45,309.50,1245.0,42.83,28.6,0,0,0,0,0
3275,301.42,311.79,1639.1,36.36,15.2,0,0,0,0,0
3276,301.73,312.12,1488.8,39.97,123.1,0,0,0,0,0
3277,298.28,307.19,1431.6,34.33,57.1,0,0,0,0,0
3278,299.85,308.93,1651.2,37.28,80.4,0,0,0,0,0
3279,298.48,310.61,1468.7,33.68,26.4,0,0,0,0,0
3280,301.85,311.55,1381.4,50.15,226.6,1,0,0,0,1
3281,300.95,309.22,1421.5,47.15,36.4,0,0,0,0,0
3282,300.15,311.62,1479.0,42.48,60.2,0,0,0,0,0
3283,297.70,309.30,1677.8,36.93,169.1,0,0,0,0,0
3284,302.79,312.03,1500.6,37.98,113.9,0,0,0,0,0
3285,298.52,308.34,1335.1,51.45,141.3,0,0,0,0,0
3286,298.41,309.18,1446.6,39.90,222.8,1,1,0,0,0
3287,300.15,307.28,1369.5,43.16,135.8,1,0,1,0,0
3288,301.39,310.52,1691.7,23.23,184.2,0,0,0,0,0
3289,300.60,310.81,1551.2,32.49,216.3,0,0,0,0,0
3290,298.59,307.55,1650.7,29.51,29.3,0,0,0,0,0
3291,298.72,308.72,1337.5,49.71,112.3,0,0,0,0,0
3292,300.49,311.26,1795.4,26.55,182.7,0,0,0,0,0
3293,300.60,312.02,1334.1,45.71,175.1,0,0,0,0,0
3294,299.88,309.14,1623.0,33.47,123.0,0,0,0,0,0
3295,298.51,309.22,1556.3,33.95,172.6,0,0,0,0,0
3296,298.55,306.87,1551.2,38.99,89.3,0,0,0,0,0
3297,297.99,310.34,1270.9,47.53,179.4,0,0,0,0,0
3298,302.39,311.33,1386.2,41.96,37.3,0,0,0,0,0
3299,297.71,307.21,1371.1,46.39,85.0,0,0,0,0,0
3300,301.16,310.95,1635.9,41.17,213.2,0,0,0,0,0
3301,299.25,309.92,1452.2,43.95,242.7,0,0,0,0,0
3302,296.70,305.82,1666.7,33.34,14.0,0,0,0,0,0
3303,302.21,311.68,1340.9,44.37,65.5,0,0,0,0,0
3304,298.22,308.58,1312.3,50.05,237.1,1,1,0,0,1
3305,300.91,311.59,1315.7,48.94,201.7,0,0,0,0,0
3306,299.61,310.07,1565.6,41.22,160.8,0,0,0,0,0
3307,301.29,310.68,1672.1,43.19,43.4,0,0,0,0,0
3308,298.10,309.43,1367.8,47.52,138.4,0,0,0,0,0
3309,300.57,311.58,1627.1,37.06,69.6,0,0,0,0,0
3310,302.90,312.43,1416.2,37.88,218.8,1,1,0,0,0
3311,298.83,307.82,1399.1,63.65,78.7,1,0,0,1,0
3312,304.06,314.24,1520.1,33.73,243.2,1,1,0,0,0
3313,301.15,309.52,1733.6,39.55,142.1,0,0,0,0,0
3314,295.02,304.10,1377.1,44.88,112.6,0,0,0,0,0
3315,301.12,310.91,1665.3,40.20,75.3,0,0,0,0,0
3316,299.01,309.79,1625.0,37.09,205.3,0,0,0,0,0
3317,301.68,311.71,1252.0,44.96,116.5,0,0,0,0,0
3318,302.53,312.68,1416.2,47.67,72.0,0,0,0,0,0
3319,300.89,310.13,1322.0,45.23,13.0,0,0,0,0,0
3320,297.68,306.87,1529.8,38.27,45.1,0,0,0,0,0
3321,298.86,307.73,1357.7,49.90,3.4,0,0,0,0,0
3322,302.74,312.34,1472.5,46.80,215.5,0,0,0,0,0
3323,298.84,308.02,1636.8,47.98,127.3,0,0,0,0,0
3324,300.51,310.39,1637.5,31.69,166.3,0,0,0,0,0
3325,299.53,309.72,1324.7,39.96,101.5,0,0,0,0,0
3326,295.35,303.54,1620.5,41.08,34.0,0,0,0,0,0
3327,297.64,308.02,1762.4,32.09,61.6,0,0,0,0,0
3328,301.72,310.66,1529.7,35.42,167.0,0,0,0,0,0
3329,299.72,311.15,1471.8,47.40,155.5,0,0,0,0,0
3330,302.23,310.21,1150.0,55.25,10.0,1,0,1,0,0
3331,296.18,306.57,1644.7,41.87,164.3,0,0,0,0,0
3332,299.60,309.45,1630.7,42.94,53.0,0,0,0,0,0
3333,303.18,311.79,1295.7,37.46,236.3,0,0,0,0,0
3334,302.54,313.04,1531.8,43.66,87.7,0,0,0,0,0
3335,300.75,312.36,1524.5,41.75,144.1,0,0,0,0,0
3336,301.80,311.17,1716.8,32.43,238.6,0,0,0,0,0
3337,304.30,312.75,1416.7,35.23,3.1,0,0,0,0,0
3338,299.67,310.73,1523.9,45.02,55.8,0,0,0,0,0
3339,301.27,312.41,1286.8,43.90,199.3,0,0,0,0,0
3340,298.00,308.32,1358.5,43.14,185.8,0,0,0,0,0
3341,300.34,309.54,1620.9,40.08,83.6,0,0,0,0,0
3342,298.23,308.48,1906.7,36.30,211.0,0,0,0,0,0
3343,300.83,310.19,1434.3,51.84,179.0,0,0,0,0,0
3344,299.50,310.46,1473.6,40.96,48.0,0,0,0,0,0
3345,303.96,314.06,1633.5,42.27,8.7,0,0,0,0,0
3346,298.13,309.44,1336.6,43.54,6.5,0,0,0,0,0
3347,303.40,311.03,1707.7,25.58,106.9,0,0,0,0,0
3348,298.87,309.50,1625.0,31.61,171.8,0,0,0,0,0
3349,299.75,309.68,1725.5,27.93,92.5,0,0,0,0,0
3350,301.63,313.49,1381.9,38.85,212.3,0,0,0,0,0
3351,295.91,307.07,1538.5,43.18,89.0,0,0,0,0,0
3352,303.46,314.86,1388.0,48.95,159.1,0,0,0,0,0
3353,295.74,306.28,1463.9,32.95,46.4,0,0,0,0,0
3354,301.64,311.57,1442.3,37.79,149.3,0,0,0,0,0
3355,300.23,310.63,1633.1,36.40,184.4,0,0,0,0,0
3356,300.71,312.08,1549.0,38.21,87.1,0,0,0,0,0
3357,301.61,311.26,1242.1,50.48,218.5,1,0,0,0,1
3358,300.29,311.61,1518.1,41.03,33.1,0,0,0,0,0
3359,301.52,310.76,1354.6,53.29,241.5,1,1,0,0,1
3360,301.55,310.03,1618.1,39.50,2.9,0,0,0,0,0
3361,302.45,314.36,1216.7,59.35,240.8,1,0,0,0,1
3362,301.37,309.90,1538.0,38.36,52.9,0,0,0,0,0
3363,302.52,313.38,1346.2,56.99,239.1,1,0,0,0,1
3364,298.81,308.25,1567.8,44.54,79.7,0,0,0,0,0
3365,298.55,308.41,1225.0,44.97,6.0,0,0,0,0,0
3366,298.09,306.73,1420.2,36.80,191.0,0,0,0,0,0
3367,298.17,311.23,1658.7,35.52,234.1,0,0,0,0,0
3368,298.31,308.73,1493.5,44.56,75.1,0,0,0,0,0
3369,299.43,308.55,1615.4,29.36,19.7,0,0,0,0,0
3370,295.09,303.45,1719.6,35.46,87.4,0,0,0,0,0
3371,297.41,309.25,1608.3,31.63,99.5,0,0,0,0,0
3372,300.09,310.58,1518.3,43.00,56.1,0,0,0,0,0
3373,301.39,309.99,1899.9,28.54,24.7,0,0,0,0,0
3374,298.24,308.09,1905.0,25.35,26.2,0,0,0,0,0
3375,298.55,308.55,1711.4,25.69,22.5,0,0,0,0,0
3376,299.55,308.50,1737.0,37.90,119.5,0,0,0,0,0
3377,300.20,310.51,1297.9,39.64,192.7,0,0,0,0,0
3378,300.33,308.28,1333.6,42.94,145.6,1,0,1,0,0
3379,299.87,309.62,1614.5,40.93,177.1,0,0,0,0,0
